,uts,accelerateX,accelerateY,accelerateZ,compass,gps.x,gps.y,gyro.x,gyro.y,gyro.z,heartrate,light,pressure
28,2018-11-18 08:32:02+07:00,-14.378955,-1.3143468999999999,3.8641797999999996,353.38812,13.62145,100.3691183,1.1163721000000002,2.1231291000000003,-2.80849,74.0,15.0,1013.2731
29,2018-11-18 08:32:22+07:00,-0.81250536,-17.547726,-0.6834604000000001,355.27194,13.62147167,100.3691,-0.018091828,-0.53530526,-0.85244435,68.0,30.0,1013.2310000000001
30,2018-11-18 08:32:43+07:00,-0.78860813,-3.6897302000000005,-1.2928393999999999,355.27194,13.62147833,100.36912,1.9847797999999999,-5.185969,1.4377681,93.0,30.0,1013.166
31,2018-11-18 08:33:04+07:00,-16.352864999999998,-6.2156663,2.3108609,354.9621,13.62144833,100.36913670000001,2.136964,-1.8751647,-1.7155308999999996,73.0,27.0,1013.299
32,2018-11-18 08:33:24+07:00,-12.498244,-2.0479915,2.559392,355.3162,13.62147667,100.3691467,1.7847055,0.69600326,1.6399708999999998,91.0,18.0,1013.27
33,2018-11-18 10:24:30+07:00,3.0301669999999996,0.36562740000000005,8.901713,62.599090000000004,0.0,0.0,-0.24902868,-0.050018582,0.06598196,94.0,299.0,1012.79
34,2018-11-18 10:25:09+07:00,1.5939443000000002,-0.53529763,9.484805,59.72119,0.0,0.0,-0.027669852999999998,-0.012770701,0.019156052,83.0,296.0,1012.788
35,2018-11-18 10:25:29+07:00,1.3573619,-0.42298073,9.422672,59.72119,0.0,0.0,-0.03937633,-0.003192675,-0.006385351,95.0,339.0,1012.7710000000001
36,2018-11-18 10:25:49+07:00,1.2426553,-1.1733533,9.396385,58.21631,0.0,0.0,1.1270143999999997,-0.9822798,-1.1504273,92.0,307.0,1012.79205
37,2018-11-18 10:26:08+07:00,2.2033234,-0.5209593,9.319915,58.21631,0.0,0.0,-0.10429406,-0.031926755,0.11812899,94.0,290.0,1012.7869
38,2018-11-18 10:26:28+07:00,1.7373276999999998,0.50901073,9.307966,58.21631,0.0,0.0,-0.054275483,0.0,0.004256899999999999,84.0,288.0,1012.79205
39,2018-11-18 10:26:47+07:00,1.4887966000000001,0.9415503000000001,9.260172,58.21631,0.0,0.0,-0.04363323,-0.048954356,-0.029798305,83.0,281.0,1012.7589999999999
40,2018-11-18 10:27:07+07:00,1.5103041000000001,1.0873233,9.393996000000001,58.21631,0.0,0.0,0.011706476,0.0,-0.006385351,82.0,281.0,1012.7370599999999
41,2018-11-18 10:27:27+07:00,1.4433919,1.02997,9.360539,46.073334,0.0,0.0,-0.004256899999999999,0.0,-0.001064225,94.0,33.0,1012.82794
42,2018-11-18 10:27:46+07:00,0.87463814,3.2619700000000003,9.131126,46.073334,0.0,0.0,-0.007449575999999999,0.004256899999999999,-0.003192675,87.0,244.0,1012.762
43,2018-11-18 10:28:06+07:00,3.4818244,-1.7444968,8.643623,46.073334,0.0,0.0,0.2288084,-0.20326701,0.26605627,68.0,323.0,1012.7660000000001
44,2018-11-18 10:28:27+07:00,-8.464395,3.1663811,5.0566510000000005,46.073334,0.0,0.0,-0.053211257000000005,-1.1525558,-1.068482,90.0,281.0,1012.75
45,2018-11-18 10:28:48+07:00,-0.05257388,3.6467152,8.937559,35.128723,0.0,0.0,0.048954356,0.018091828,-0.00212845,81.0,383.0,1012.801
46,2018-11-18 10:29:09+07:00,-8.861088,-1.3501928,4.268043,35.128723,0.0,0.0,-0.26073515,0.03724788,-0.09365181,81.0,756.0,1012.795
47,2018-11-18 10:29:30+07:00,-8.896934,-1.5915546,4.031460299999999,35.128723,0.0,0.0,0.031926755,-0.015963377,-0.013834926,94.0,798.0,1012.80396
48,2018-11-18 10:29:51+07:00,-9.009250999999999,-1.7182098999999997,3.976497,35.128723,0.0,0.0,0.007449575999999999,-0.006385351,-0.009578026,81.0,805.0,1012.795
49,2018-11-18 10:30:13+07:00,2.0193148,2.2272205,9.054655,40.76886,0.0,0.0,-0.029798305,-0.010642251,-0.00212845,82.0,308.0,1012.7459
50,2018-11-18 10:30:34+07:00,2.1818159,1.6608566000000002,9.004471,40.76883,0.0,0.0,-0.024477178,-0.003192675,-0.013834926,87.0,309.0,1012.74396
51,2018-11-18 10:30:54+07:00,1.9858586999999999,1.2856703,9.2147665,40.76886,0.0,0.0,-0.020220278,0.023412952,0.020220278,89.0,317.0,1012.7370599999999
52,2018-11-18 10:31:15+07:00,1.9595717000000001,1.2474347,9.162192999999998,43.092255,0.0,0.0,-0.003192675,0.001064225,-0.004256899999999999,82.0,324.0,1012.7269
53,2018-11-18 10:31:36+07:00,3.3241029,-9.150245,3.7470837,43.092255,0.0,0.0,-0.06278928,-0.018091828,0.05959661,83.0,318.0,1012.735
54,2018-11-18 10:31:57+07:00,1.8759314999999999,-2.2702355,9.190869000000001,43.092255,0.0,0.0,-0.023412952,-0.003192675,0.007449575999999999,83.0,320.0,1012.7339999999999
55,2018-11-18 10:32:19+07:00,1.9476231,-1.8496445,9.107229,51.251404,0.0,0.0,0.014899151999999999,-0.006385351,-0.011706476,89.0,249.0,1012.7389999999999
56,2018-11-18 10:32:40+07:00,9.049876,2.4805312,0.9296017,51.251404,0.0,0.0,0.021284502,0.027669852999999998,0.009578026,94.0,398.0,1012.7219
57,2018-11-18 10:33:01+07:00,1.3812591,-0.5854818,10.225619,51.251404,0.0,0.0,0.038312104,-0.03511943,-0.29904726,101.0,247.0,1012.70795
58,2018-11-18 10:33:22+07:00,1.3597516,0.231803,9.580394,48.902985,0.0,0.0,0.021284502,0.0,0.009578026,88.0,246.0,1012.743
59,2018-11-18 10:33:43+07:00,4.638449700000001,-8.66991,3.9119744,55.178709999999995,0.0,0.0,0.44378188,-0.42781850000000005,-0.6821683000000001,100.0,225.0,1012.721
60,2018-11-18 10:34:04+07:00,7.599315,4.600214,2.525936,55.178709999999995,0.0,0.0,-0.3469374,0.1308997,0.07236731,84.0,381.0,1012.762
61,2018-11-18 10:34:26+07:00,2.3849423,-9.797858999999999,0.463606,55.600372,0.0,0.0,0.05640393,0.0,-0.09045914,88.0,341.0,1012.704
